gbifID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,decimalLatitude,decimalLongitude,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,catalogNumber,recordNumber,license,rightsHolder,recordedBy
1930854641,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,40.856767,-73.875413,1912-04-01T00:00:00,,4,1912,3189883,3189883,PRESERVED_SPECIMEN,NY,2377736,s.n.,CC0_1_0,The New York Botanical Garden,P. Wilson
1930853707,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,40.862289,-73.877023,1899-04-27T00:00:00,27,4,1899,3189883,3189883,PRESERVED_SPECIMEN,NY,2377737,s.n.,CC0_1_0,The New York Botanical Garden,G. V. Nash
1930834991,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,45.533333,-73.516667,1916-05-01T00:00:00,,5,1916,3189883,3189883,PRESERVED_SPECIMEN,NY,2488210,3398,CC0_1_0,The New York Botanical Garden,J. L. C. Marie-Victorin
1930823882,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,trilobum,VARIETY,Acer rubrum var. trilobum Torr. & Gray ex K.Koch,US,,,1925-05-09T00:00:00,9,5,1925,4272376,3189883,PRESERVED_SPECIMEN,NY,2488485,27114,CC0_1_0,The New York Botanical Garden,E. J. Palmer
1930812649,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,,,1929-01-01T00:00:00,,,1929,3189883,3189883,PRESERVED_SPECIMEN,NY,2488121,505,CC0_1_0,The New York Botanical Garden,A. S. DuBois
1930809453,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,40.394912,-74.390243,1910-07-08T00:00:00,8,7,1910,3189883,3189883,PRESERVED_SPECIMEN,NY,2488382,2418,CC0_1_0,The New York Botanical Garden,N. Taylor
1930803156,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,42.446193,-73.788457,1909-05-29T00:00:00,29,5,1909,3189883,3189883,PRESERVED_SPECIMEN,NY,2488239,244,CC0_1_0,The New York Botanical Garden,N. Taylor
1930783607,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,trilobum,VARIETY,Acer rubrum var. trilobum Torr. & Gray ex K.Koch,US,,,1937-07-17T00:00:00,17,7,1937,4272376,3189883,PRESERVED_SPECIMEN,NY,2488482,43343,CC0_1_0,The New York Botanical Garden,E. J. Palmer
1930781116,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,36.524506,-91.538197,1919-04-02T00:00:00,2,4,1919,3189883,3189883,PRESERVED_SPECIMEN,NY,2488243,14682,CC0_1_0,The New York Botanical Garden,E. J. Palmer
1930774769,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,40.862289,-73.877023,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,2488345,s.n.,CC0_1_0,The New York Botanical Garden,K. R. Boynton
1930773541,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,2487938,s.n.,CC0_1_0,The New York Botanical Garden,K. M. Wiegand
1930772084,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,3490531,,CC0_1_0,The New York Botanical Garden,
1930769662,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1918-04-28T00:00:00,28,4,1918,3189883,3189883,PRESERVED_SPECIMEN,NY,2488014,8249,CC0_1_0,The New York Botanical Garden,K. K. Mackenzie
1930767985,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,trilobum,VARIETY,Acer rubrum var. trilobum Torr. & Gray ex K.Koch,US,36.493393,-90.075095,1912-04-22T00:00:00,22,4,1912,4272376,3189883,PRESERVED_SPECIMEN,NY,2488493,6625,CC0_1_0,The New York Botanical Garden,B. F. Bush
1930764205,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,,,,1866-01-01T00:00:00,,,1866,3189883,3189883,PRESERVED_SPECIMEN,NY,2488173,s.n.,CC0_1_0,The New York Botanical Garden,H. Gillman
1930734635,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1936-04-13T00:00:00,13,4,1936,3189883,3189883,PRESERVED_SPECIMEN,NY,2488102,1335,CC0_1_0,The New York Botanical Garden,O. K. Lakela
1930716830,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,trilobum,VARIETY,Acer rubrum var. trilobum Torr. & Gray ex K.Koch,US,36.105969,-90.165758,1893-09-17T00:00:00,17,9,1893,4272376,3189883,PRESERVED_SPECIMEN,NY,2488476,19,CC0_1_0,The New York Botanical Garden,B. F. Bush
1930698111,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,40.856459,-73.877114,1896-04-18T00:00:00,18,4,1896,3189883,3189883,PRESERVED_SPECIMEN,NY,2377738,s.n.,CC0_1_0,The New York Botanical Garden,G. V. Nash
1930674663,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,2488162,8051,CC0_1_0,The New York Botanical Garden,H. S. Newins
1930672250,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,35.954508,-87.079172,1972-03-02T00:00:00,2,3,1972,3189883,3189883,PRESERVED_SPECIMEN,NY,2488331,45109,CC0_1_0,The New York Botanical Garden,R. Kral
1930668466,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1923-10-13T00:00:00,13,10,1923,3189883,3189883,PRESERVED_SPECIMEN,NY,2488071,s.n.,CC0_1_0,The New York Botanical Garden,A. T. Beals
1930655683,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,38.230536,-86.38328,1919-05-28T00:00:00,28,5,1919,3189883,3189883,PRESERVED_SPECIMEN,NY,2487959,27,,,
1930605614,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,41.053779,-74.624811,1921-05-08T00:00:00,8,5,1921,3189883,3189883,PRESERVED_SPECIMEN,NY,2488046,s.n.,CC0_1_0,The New York Botanical Garden,K. K. Mackenzie
1930604907,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,3490536,,CC0_1_0,The New York Botanical Garden,
1930592652,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,trilobum,VARIETY,Acer rubrum var. trilobum Torr. & Gray ex K.Koch,,,,,,,,4272376,3189883,PRESERVED_SPECIMEN,NY,2488492,s.n.,CC0_1_0,The New York Botanical Garden,Collector unknown
1930571016,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,,,,1877-01-01T00:00:00,,,1877,3189883,3189883,PRESERVED_SPECIMEN,NY,2488277,s.n.,CC0_1_0,The New York Botanical Garden,Collector unspecified
1930556883,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1884-04-10T00:00:00,10,4,1884,3189883,3189883,PRESERVED_SPECIMEN,NY,2488233,s.n.,CC0_1_0,The New York Botanical Garden,G. W. Letterman
1930556480,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,41.25861,-95.937792,1915-05-11T00:00:00,11,5,1915,3189883,3189883,PRESERVED_SPECIMEN,NY,2488159,s.n.,CC0_1_0,The New York Botanical Garden,L. Eastman
1930545513,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1968-02-19T00:00:00,19,2,1968,3189883,3189883,PRESERVED_SPECIMEN,NY,2488113,6384,CC0_1_0,The New York Botanical Garden,R. D. Thomas
1930540350,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1929-04-17T00:00:00,17,4,1929,3189883,3189883,PRESERVED_SPECIMEN,NY,2488059,35425,CC0_1_0,The New York Botanical Garden,E. J. Palmer
1930534427,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,36.27118,-92.53544,1914-06-15T00:00:00,15,6,1914,3189883,3189883,PRESERVED_SPECIMEN,NY,2488260,5987,CC0_1_0,The New York Botanical Garden,E. J. Palmer
1930524726,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,40.749389,-73.902279,1922-09-14T00:00:00,14,9,1922,3189883,3189883,PRESERVED_SPECIMEN,NY,2488340,1834,CC0_1_0,The New York Botanical Garden,W. C. Ferguson
1930519616,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,drummondii,VARIETY,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,US,,,1919-05-03T00:00:00,3,5,1919,6449332,3189883,PRESERVED_SPECIMEN,NY,2488412,27215,CC0_1_0,The New York Botanical Garden,C. C. Deam
1930513236,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,trilobum,VARIETY,Acer rubrum var. trilobum Torr. & Gray ex K.Koch,US,41.292317,-74.692941,1891-05-30T00:00:00,30,5,1891,4272376,3189883,PRESERVED_SPECIMEN,NY,2488471,s.n.,CC0_1_0,The New York Botanical Garden,H. Kraemer
1930510364,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,43.303969,-90.344546,1979-04-22T00:00:00,22,4,1979,3189883,3189883,PRESERVED_SPECIMEN,NY,2487925,16709-a,CC0_1_0,The New York Botanical Garden,M. H. Nee
1930502918,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,2487991,86,CC0_1_0,The New York Botanical Garden,Collector unspecified
1930497511,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,3490530,,CC0_1_0,The New York Botanical Garden,
1930494474,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,41.053779,-74.624811,1975-06-09T00:00:00,9,6,1975,3189883,3189883,PRESERVED_SPECIMEN,NY,2488032,398,CC0_1_0,The New York Botanical Garden,T. J. Delendick
1930491851,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1977-08-02T00:00:00,2,8,1977,3189883,3189883,PRESERVED_SPECIMEN,NY,2488343,77,,,
1930484389,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1975-03-29T00:00:00,29,3,1975,3189883,3189883,PRESERVED_SPECIMEN,NY,2488021,25,CC0_1_0,The New York Botanical Garden,L. A. Biernacki
1930482058,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,drummondii,VARIETY,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,US,35.604802,-91.281795,1882-08-01T00:00:00,,8,1882,6449332,3189883,PRESERVED_SPECIMEN,NY,2488435,s.n.,CC0_1_0,The New York Botanical Garden,G. W. Letterman
1930473459,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,40.642048,-74.441201,1931-03-05T00:00:00,5,3,1931,3189883,3189883,PRESERVED_SPECIMEN,NY,2487996,1421,CC0_1_0,The New York Botanical Garden,H. N. Moldenke
1930457395,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,drummondii,VARIETY,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,US,,,1882-09-05T00:00:00,5,9,1882,6449332,3189883,PRESERVED_SPECIMEN,NY,2488432,s.n.,CC0_1_0,The New York Botanical Garden,G. W. Letterman
1930449911,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,32.589032,-85.487305,1897-04-17T00:00:00,17,4,1897,3189883,3189883,PRESERVED_SPECIMEN,NY,2487943,s.n.,CC0_1_0,The New York Botanical Garden,F. S. Earle
1930448327,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,drummondii,VARIETY,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,,,,,,,,6449332,3189883,PRESERVED_SPECIMEN,NY,2488421,s.n.,CC0_1_0,The New York Botanical Garden,Collector unknown
1930444040,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1940-07-04T00:00:00,4,7,1940,3189883,3189883,PRESERVED_SPECIMEN,NY,2488356,11977,CC0_1_0,The New York Botanical Garden,G. N. Jones
1930443068,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,47.022711,-91.670732,1893-06-01T00:00:00,,6,1893,3189883,3189883,PRESERVED_SPECIMEN,NY,2488367,s.n.,CC0_1_0,The New York Botanical Garden,E. P. Sheldon
1930442685,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,40.862289,-73.877023,1899-04-27T00:00:00,27,4,1899,3189883,3189883,PRESERVED_SPECIMEN,NY,2377742,s.n.,CC0_1_0,The New York Botanical Garden,G. V. Nash
1930442599,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,trilobum,VARIETY,Acer rubrum var. trilobum Torr. & Gray ex K.Koch,US,,,1939-09-02T00:00:00,2,9,1939,4272376,3189883,PRESERVED_SPECIMEN,NY,2488446,15159,CC0_1_0,The New York Botanical Garden,A. R. Bechtel
1930441627,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1936-05-17T00:00:00,17,5,1936,3189883,3189883,PRESERVED_SPECIMEN,NY,2488365,1351,CC0_1_0,The New York Botanical Garden,O. K. Lakela
1930441361,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1893-03-07T00:00:00,7,3,1893,3189883,3189883,PRESERVED_SPECIMEN,NY,2488067,s.n.,CC0_1_0,The New York Botanical Garden,T. H. Kearney
1930433398,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,trilobum,VARIETY,Acer rubrum var. trilobum Torr. & Gray ex K.Koch,,,,,,,,4272376,3189883,PRESERVED_SPECIMEN,NY,2488451,s.n.,CC0_1_0,The New York Botanical Garden,W. H. Seaman
1930426448,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,2488100,31B,CC0_1_0,The New York Botanical Garden,Fabius
1930405395,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,39.840437,-77.554375,1935-08-01T00:00:00,,8,1935,3189883,3189883,PRESERVED_SPECIMEN,NY,2488060,8173,CC0_1_0,The New York Botanical Garden,D. A. Kribs
1930403643,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,40.449491,-74.400594,1909-04-25T00:00:00,25,4,1909,3189883,3189883,PRESERVED_SPECIMEN,NY,2487969,29,CC0_1_0,The New York Botanical Garden,N. Taylor
1930396888,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1837-01-01T00:00:00,,,1837,3189883,3189883,PRESERVED_SPECIMEN,NY,2488323,s.n.,CC0_1_0,The New York Botanical Garden,Collector unknown
1930378319,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1976-05-14T00:00:00,14,5,1976,3189883,3189883,PRESERVED_SPECIMEN,NY,2488084,76.435,CC0_1_0,The New York Botanical Garden,T. J. Delendick
1930372660,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,43.781673,-86.433136,1952-05-31T00:00:00,31,5,1952,3189883,3189883,PRESERVED_SPECIMEN,NY,2488326,12445,CC0_1_0,The New York Botanical Garden,V. H. Chase
1930367505,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,drummondii,VARIETY,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,US,30.169919,-91.147049,1897-07-30T00:00:00,30,7,1897,6449332,3189883,PRESERVED_SPECIMEN,NY,2488434,6,CC0_1_0,The New York Botanical Garden,B. F. Bush
1930363145,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,2487994,s.n.,CC0_1_0,The New York Botanical Garden,M. T. Lee
1930363076,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1885-05-25T00:00:00,25,5,1885,3189883,3189883,PRESERVED_SPECIMEN,NY,2488003,s.n.,CC0_1_0,The New York Botanical Garden,F. Blanchard
1930327672,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,43.781673,-86.433136,1952-05-31T00:00:00,31,5,1952,3189883,3189883,PRESERVED_SPECIMEN,NY,2488325,12445,CC0_1_0,The New York Botanical Garden,V. H. Chase
1930303776,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,trilobum,VARIETY,Acer rubrum var. trilobum Torr. & Gray ex K.Koch,US,,,,,,,4272376,3189883,PRESERVED_SPECIMEN,NY,2488496,8867,CC0_1_0,The New York Botanical Garden,D. Demarée
1930297597,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,CA,,,1930-06-08T00:00:00,8,6,1930,3189883,3189883,PRESERVED_SPECIMEN,NY,2487919,34130,CC0_1_0,The New York Botanical Garden,J. L. C. Marie-Victorin
1930285744,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,drummondii,VARIETY,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,US,33.71233,-91.4529,,,,,6449332,3189883,PRESERVED_SPECIMEN,NY,2488425,16504,CC0_1_0,The New York Botanical Garden,D. Demarée
1930283743,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,trilobum,VARIETY,Acer rubrum var. trilobum Torr. & Gray ex K.Koch,US,,,1929-04-14T00:00:00,14,4,1929,4272376,3189883,PRESERVED_SPECIMEN,NY,2488463,35340,CC0_1_0,The New York Botanical Garden,E. J. Palmer
1930282843,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1940-04-22T00:00:00,22,4,1940,3189883,3189883,PRESERVED_SPECIMEN,NY,2488194,11684,CC0_1_0,The New York Botanical Garden,E. Whitehouse
1930282184,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,32.589032,-85.487305,1897-02-12T00:00:00,12,2,1897,3189883,3189883,PRESERVED_SPECIMEN,NY,2488282,s.n.,CC0_1_0,The New York Botanical Garden,F. S. Earle
1930271451,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,40.856767,-73.875413,1977-04-16T00:00:00,16,4,1977,3189883,3189883,PRESERVED_SPECIMEN,NY,2377734,1383,CC0_1_0,The New York Botanical Garden,T. J. Delendick
1930261313,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,2488020,s.n.,CC0_1_0,The New York Botanical Garden,Collector unknown
1930258277,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,32.589032,-85.487305,1898-04-09T00:00:00,9,4,1898,3189883,3189883,PRESERVED_SPECIMEN,NY,2487899,s.n.,CC0_1_0,The New York Botanical Garden,F. S. Earle
1930255875,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1896-04-18T00:00:00,18,4,1896,3189883,3189883,PRESERVED_SPECIMEN,NY,2487944,s.n.,CC0_1_0,The New York Botanical Garden,G. T. Hastings
1930250174,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,3490543,,CC0_1_0,The New York Botanical Garden,
1930244216,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,40.875426,-73.471854,1922-09-13T00:00:00,13,9,1922,3189883,3189883,PRESERVED_SPECIMEN,NY,2488137,1823,CC0_1_0,The New York Botanical Garden,W. C. Ferguson
1930234140,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,41.582659,-74.563119,1976-07-27T00:00:00,27,7,1976,3189883,3189883,PRESERVED_SPECIMEN,NY,2487997,76/1140,CC0_1_0,The New York Botanical Garden,T. J. Delendick
1930232531,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1924-05-19T00:00:00,19,5,1924,3189883,3189883,PRESERVED_SPECIMEN,NY,2488299,98,CC0_1_0,The New York Botanical Garden,M. McKee
1930232009,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,2487904,s.n.,CC0_1_0,The New York Botanical Garden,A. W. Wood
1930214821,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,3490537,,CC0_1_0,The New York Botanical Garden,
1930191844,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,40.414829,-74.365427,1916-08-06T00:00:00,6,8,1916,3189883,3189883,PRESERVED_SPECIMEN,NY,2488078,1223,CC0_1_0,The New York Botanical Garden,W. D. Miller
1930166718,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,2597431,,CC0_1_0,The New York Botanical Garden,
1930165801,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,39.959581,-74.358774,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,2488317,s.n.,CC0_1_0,The New York Botanical Garden,E. H. Day
1930153373,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1908-05-30T00:00:00,30,5,1908,3189883,3189883,PRESERVED_SPECIMEN,NY,2488125,5859,CC0_1_0,The New York Botanical Garden,E. P. Bicknell
1930141314,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,46.662952,-87.573503,1901-06-08T00:00:00,8,6,1901,3189883,3189883,PRESERVED_SPECIMEN,NY,2487901,s.n.,CC0_1_0,The New York Botanical Garden,B. Barlow
1930130538,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,drummondii,VARIETY,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,US,,,1976-06-04T00:00:00,4,6,1976,6449332,3189883,PRESERVED_SPECIMEN,NY,2488398,1631,CC0_1_0,The New York Botanical Garden,R. J. Hill
1930117572,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1936-07-20T00:00:00,20,7,1936,3189883,3189883,PRESERVED_SPECIMEN,NY,2488306,1970,CC0_1_0,The New York Botanical Garden,W. H. Camp
1930096349,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,1895-04-22T00:00:00,22,4,1895,3189883,3189883,PRESERVED_SPECIMEN,NY,2487921,s.n.,CC0_1_0,The New York Botanical Garden,M. Cook
1930051374,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,US,,,,,,,3189883,3189883,PRESERVED_SPECIMEN,NY,2488065,s.n.,CC0_1_0,The New York Botanical Garden,R. Pinkus
